email_status,name,website,domain,linkedin_url,industry,founded_year,country,state,city,employee_count,annual_revenue,crunchbase_url,logo_url
,Cubigo,http://www.cubigo.com,cubigo.com,https://www.linkedin.com/company/cubigo,Information Technology & Services,2011,United States,California,San Francisco,126,,https://www.crunchbase.com/organization/cubigo,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.cubigo.com"
,Mapware,http://www.mapware.com,mapware.com,https://www.linkedin.com/company/mapware,Information Technology & Services,2015,United States,District Of Columbia,Washington,31,,https://www.crunchbase.com/organization/aerial-applications,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.mapware.com"
,Intentionet,http://www.intentionet.com,intentionet.com,https://www.linkedin.com/company/intentionet,Computer Networking,2015,United States,Washington,Seattle,31,,https://www.crunchbase.com/organization/intentionet,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.intentionet.com"
,"Metrodigi, Inc",http://www.metrodigi.com,metrodigi.com,https://www.linkedin.com/company/metrodigi-inc,Information Technology & Services,2010,United States,California,Larkspur,126,,https://www.crunchbase.com/organization/metrodigi,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.metrodigi.com"
,Vancery,http://www.vancery.com,vancery.com,https://www.linkedin.com/company/vancery,Information Services,2018,United States,New York,New York,31,,https://www.crunchbase.com/organization/vancery,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.vancery.com"
,Axle Health,http://www.axlehealth.com,axlehealth.com,https://www.linkedin.com/company/axle-health,Information Technology & Services,,United States,California,,31,,https://www.crunchbase.com/organization/axle-health,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.axlehealth.com"
,"Brainstage, Inc.",http://www.brainstage.com,brainstage.com,https://www.linkedin.com/company/brainstage-inc.,Information Technology & Services,,United States,Pennsylvania,Pittsburgh,6,,https://www.crunchbase.com/organization/brainstage,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.brainstage.com"
,KiWATCH,http://www.kiwatch.com,kiwatch.com,https://www.linkedin.com/company/kiwatch,Information Technology & Services,2011,France,Pays de la Loire,Orvault,31,,https://www.crunchbase.com/organization/kiwatch,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.kiwatch.com"
,Lender Compliance Technologies (LCT),http://www.lct1.com,lct1.com,https://www.linkedin.com/company/lct1,Information Technology & Services,2020,United States,Texas,Colleyville,31,,https://www.crunchbase.com/organization/lender-compliance-technologies,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.lct1.com"
,"Carma Project, Inc.",http://www.carmaproject.com,carmaproject.com,https://www.linkedin.com/company/carmaproject,Information Services,2018,United States,California,Costa Mesa,126,,https://www.crunchbase.com/organization/carma-project,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.carmaproject.com"
,"Perpetual Technologies, Inc.",http://www.pti.net,pti.net,https://www.linkedin.com/company/perpetual-technologies-inc.,Information Technology & Services,1997,United States,Indiana,Indianapolis,126,,https://www.crunchbase.com/organization/perpetual-technologies,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.pti.net"
,SharePractice,http://www.sharepractice.com,sharepractice.com,https://www.linkedin.com/company/sharepractice,Information Technology & Services,2012,United States,California,San Francisco,31,,https://www.crunchbase.com/organization/share-practice,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.sharepractice.com"
,Prithvi Catalytic,http://www.prithvicatalytic.com,prithvicatalytic.com,https://www.linkedin.com/company/prithvi-catalytic,Information Technology & Services,2010,United States,Washington,Bellevue,351,,https://www.crunchbase.com/organization/prithvi-catalytic-inc,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.prithvicatalytic.com"
,PeerLogix: OTT Data-as-a-Service,http://www.peerlogix.com,peerlogix.com,https://www.linkedin.com/company/peerlogix-inc-,Information Technology & Services,2012,United States,New York,New York,6,,https://www.crunchbase.com/organization/peerlogix,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.peerlogix.com"
,Curacel (YC 22),http://www.curacel.ai,curacel.ai,https://www.linkedin.com/company/curacel,Information Technology & Services,2019,United States,Delaware,Newark,31,,https://www.crunchbase.com/organization/curacel,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.curacel.ai"
,Actiondesk (Acquired by Datadog),http://www.actiondesk.io,actiondesk.io,https://www.linkedin.com/company/actiondesk,Information Technology & Services,,United States,California,San Francisco,6,,https://www.crunchbase.com/organization/actiondesk,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.actiondesk.io"
,"Fischer Block, Inc.",http://www.fischerblock.com,fischerblock.com,https://www.linkedin.com/company/fischer-block-inc.,Information Technology & Services,2014,United States,Pennsylvania,West Chester,31,,https://www.crunchbase.com/organization/fischer-block,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.fischerblock.com"
,Daivergent,http://www.daivergent.com,daivergent.com,https://www.linkedin.com/company/daivergent,Information Technology & Services,2017,United States,New York,New York,31,,https://www.crunchbase.com/organization/daivergent,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.daivergent.com"
,Navikenz,http://www.navikenz.com,navikenz.com,https://www.linkedin.com/company/navikenz,Information Technology & Services,2021,United States,New Jersey,,126,,https://www.crunchbase.com/organization/navikenz,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.navikenz.com"
,Axial Shift,http://www.axialshift.com,axialshift.com,https://www.linkedin.com/company/axial-shift,Information Services,,United States,Texas,Austin,31,,https://www.crunchbase.com/organization/axial-shift,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.axialshift.com"
,Capture2Proposal,http://www.capture2.com,capture2.com,https://www.linkedin.com/company/capture2,Information Technology & Services,2015,United States,California,San Diego,31,,https://www.crunchbase.com/organization/capture2,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.capture2.com"
,Anytime AI,http://www.anytime-ai.com,anytime-ai.com,https://www.linkedin.com/company/anytime-ai,Information Services,2023,United States,New York,New York,6,,https://www.crunchbase.com/organization/anytime-ai,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.anytime-ai.com"
,Atiim Inc.,http://www.atiim.com,atiim.com,https://www.linkedin.com/company/atiim-inc--pr-a-team-,Information Technology & Services,2015,United States,Massachusetts,Boston,31,,https://www.crunchbase.com/organization/atiim-inc-,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.atiim.com"
,Neutral,http://www.neutralproject.com,neutralproject.com,https://www.linkedin.com/company/neutralproject,Information Technology & Services,2018,United States,New York,New York,6,,https://www.crunchbase.com/organization/neutral,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.neutralproject.com"
,2WRONGS.COM,http://www.2wrongs.com,2wrongs.com,https://www.linkedin.com/company/2wrongs-com,Information Services,,United States,Virginia,Falls Church,6,,https://www.crunchbase.com/organization/2wrongs-com,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.2wrongs.com"
,Workflow86 (YC W22),http://www.workflow86.com,workflow86.com,https://www.linkedin.com/company/workflow86,Information Technology & Services,2021,United States,California,San Francisco,6,,https://www.crunchbase.com/organization/workflow86,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.workflow86.com"
,Hook Security Co.,http://www.hooksecurity.co,hooksecurity.co,https://www.linkedin.com/company/hooksecurity,Information Technology & Services,2019,United States,South Carolina,Greenville,31,,https://www.crunchbase.com/organization/hook-security-inc,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.hooksecurity.co"
,Wallflower Labs Inc.,http://www.wallflowerlabs.com,wallflowerlabs.com,https://www.linkedin.com/company/wallflowerlabs,Information Technology & Services,2013,United States,Massachusetts,Boston,6,,https://www.crunchbase.com/organization/wallflower,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.wallflowerlabs.com"
,PKRS.AI,http://www.pkrs.ai,pkrs.ai,https://www.linkedin.com/company/peakersai,Information Technology & Services,2018,United States,California,Los Angeles,6,,https://www.crunchbase.com/organization/peakers,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.pkrs.ai"
,Apozy,http://www.apozy.com,apozy.com,https://www.linkedin.com/company/apozysec,Information Technology & Services,2013,United States,California,San Francisco,31,,https://www.crunchbase.com/organization/apozy,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.apozy.com"
,Vend Park,http://www.vendpark.io,vendpark.io,https://www.linkedin.com/company/vendparkcorporation,Information Technology & Services,2020,United States,Massachusetts,Boston,31,,https://www.crunchbase.com/organization/vend-park,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.vendpark.io"
,SureImpact,http://www.sureimpact.com,sureimpact.com,https://www.linkedin.com/company/sureimpactinc,Information Technology & Services,2018,United States,Ohio,Powell,6,,https://www.crunchbase.com/organization/sureimpact,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.sureimpact.com"
,MedPilot,http://www.medpilot.com,medpilot.com,https://www.linkedin.com/company/medpilot,Information Technology & Services,2014,United States,Ohio,Cleveland,31,,https://www.crunchbase.com/organization/medpilot,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.medpilot.com"
,UrbanFox,http://www.urbanfox.io,urbanfox.io,https://www.linkedin.com/company/urbanfox,Information Services,2015,Ireland,Co. Dublin,The Liberties,6,,https://www.crunchbase.com/organization/urbanfox,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.urbanfox.io"
,Numana,http://www.numana.tech,numana.tech,https://www.linkedin.com/company/numanatech,Information Technology & Services,2007,Canada,Qubec,Montral,6,,https://www.crunchbase.com/organization/numana-8607,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.numana.tech"
,X-Mode Social,http://www.xmode.io,xmode.io,https://www.linkedin.com/company/x-mode-social-inc.,Information Technology & Services,2015,United States,Virginia,Reston,31,,https://www.crunchbase.com/organization/x-mode-social-0056,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.xmode.io"
,Troverlo Inc.,http://www.troverlo.com,troverlo.com,https://www.linkedin.com/company/troverlo,Information Services,2019,United States,Texas,Bryan,31,,https://www.crunchbase.com/organization/troverlo-inc,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.troverlo.com"
,InfraSight Software,http://www.infrasightsoftware.com,infrasightsoftware.com,https://www.linkedin.com/company/infrasight-software,Information Services,2017,United States,North Carolina,Charlotte,31,,https://www.crunchbase.com/organization/infrasight-software,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.infrasightsoftware.com"
,"PlanIT Group, LLC",http://www.planitgroup.com,planitgroup.com,https://www.linkedin.com/company/planit-group-llc,Information Technology & Services,2010,United States,North Carolina,Charlotte,126,,https://www.crunchbase.com/organization/planit-group,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.planitgroup.com"
,ANAFLASH Inc,http://www.anaflash.com,anaflash.com,https://www.linkedin.com/company/anaflash-inc,Information Services,2019,United States,California,Sunnyvale,31,,https://www.crunchbase.com/organization/anaflash,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.anaflash.com"
,The Block,http://www.theblock.co,theblock.co,https://www.linkedin.com/company/theblockcrypto,Information Services,2018,United States,York,New,126,,https://www.crunchbase.com/organization/the-block-crypto,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.theblock.co"
,Markopolo.ai,http://www.markopolo.ai,markopolo.ai,https://www.linkedin.com/company/markopolo-ai,Information Technology & Services,2021,United States,Delaware,Dover,31,,https://www.crunchbase.com/organization/markopolo,"https://t1.gstatic.com/faviconV2?client=SOCIAL&type=FAVICON&fallback_opts=TYPE,SIZE,URL&url=http://www.markopolo.ai"
